# NodeID1	NodeID2	Image similarity weight
18	530	0.028214
18	605	0.047358
18	607	0.027142
18	627	0.017527
18	638	0.026421
18	641	0.036109
18	642	0.121715
18	675	0.021147
19	22	0.022951
19	23	0.030861
19	26	0.074422
19	32	0.030703
19	33	0.027588
19	34	0.050061
19	39	0.030510
19	41	0.370341
19	44	0.101188
19	49	0.545887
19	51	0.506577
19	52	0.157551
19	53	0.016155
19	54	0.447508
19	55	0.035175
19	62	0.025388
19	63	0.746091
19	64	0.143470
19	70	0.020590
19	71	0.082761
19	75	0.665881
19	78	0.020768
19	161	0.015300
19	174	0.015772
19	179	0.017188
19	234	0.020933
19	235	0.036419
19	244	0.046483
19	245	0.045631
19	272	0.026464
19	307	0.033899
19	312	0.043433
19	334	0.031041
19	336	0.017027
19	366	0.021162
19	376	0.046971
19	407	0.017610
19	408	0.017378
19	457	0.048430
19	464	0.020162
19	474	0.046513
19	498	0.050463
19	605	0.016780
19	606	0.036954
19	608	0.017520
19	611	0.028170
19	612	0.018663
19	613	0.066787
19	617	0.015062
19	622	0.118516
19	626	0.020627
19	628	0.018127
19	636	0.026712
19	638	0.018151
19	641	0.031363
19	642	0.037637
19	644	0.063164
19	647	0.054986
19	651	0.022453
19	652	0.030209
19	654	0.029088
19	655	0.024353
19	702	0.021564
19	738	0.037847
19	753	0.032742
19	781	0.020945
19	795	0.081017
19	818	0.030051
19	826	0.060275
19	828	0.027282
19	829	0.023452
20	22	0.021862
20	27	0.104029
20	28	0.146624
20	31	0.073234
20	32	0.033292
20	35	0.056292
20	37	0.111338
20	42	0.021688
20	44	0.018017
20	45	0.100730
20	46	0.121911
20	48	0.068805
20	49	0.015503
20	50	0.109962
20	52	0.041966
20	53	0.814306
20	55	0.027112
20	56	0.028121
20	57	0.488362
20	58	0.044353
20	62	0.059599
20	66	0.584253
20	67	0.050886
20	68	0.127992
20	69	0.592141
20	71	0.071686
20	72	0.065820
20	73	0.323826
20	78	0.027265
20	79	0.094096
20	80	0.034160
20	638	0.019737
20	829	0.015153
21	25	0.033771
21	26	0.231005
21	33	0.211011
21	34	0.171508
21	35	0.042704
21	39	0.108010
21	41	0.016058
21	42	0.020772
21	43	0.106442
21	44	0.064559
21	52	0.133658
21	54	0.021855
21	55	0.298241
21	60	0.052373
21	62	0.046296
21	64	0.016672
21	67	0.021994
21	74	0.016692
21	76	0.015487
21	79	0.136861
21	81	0.023965
21	168	0.056453
21	181	0.026775
21	325	0.036541
21	444	0.016821
21	516	0.096896
21	530	0.053480
21	544	0.021408
21	564	0.022406
21	605	0.015793
21	607	0.015644
21	641	0.021557
21	642	0.075352
21	675	0.018981
22	23	0.542061
22	25	0.016977
22	26	0.064107
22	29	0.015812
22	32	0.145183
22	36	0.023375
22	38	0.055409
22	39	0.060428
22	40	0.024008
22	44	0.019245
22	45	0.033421
22	47	0.215966
22	48	0.070924
22	50	0.084158
22	52	0.055723
22	53	0.147987
22	55	0.154489
22	56	0.720629
22	57	0.205553
22	58	0.513097
22	61	1.136514
22	62	0.107849
22	64	0.079287
22	65	0.387500
22	66	0.055929
22	68	0.159866
22	69	0.232421
22	70	0.920585
22	71	0.041616
22	73	0.024251
22	75	0.021863
22	80	0.255760
22	137	0.016163
22	169	0.101905
22	172	0.021677
22	234	0.052197
22	314	0.015153
22	346	0.015532
22	358	0.036592
22	365	0.033817
22	366	0.018111
22	391	0.016575
22	400	0.018139
22	407	0.024274
22	412	0.015682
22	592	0.015772
22	627	0.015897
22	638	0.023184
22	803	0.019180
22	805	0.022943
22	823	0.025205
22	825	0.018637
22	829	0.044725
23	26	0.052001
23	29	0.080529
23	32	0.078976
23	36	0.081633
23	38	0.184630
23	39	0.060781
23	40	0.039683
23	44	0.020944
23	45	0.037207
23	47	0.564014
23	48	0.022630
23	50	0.338419
23	52	0.041267
23	53	0.074400
23	55	0.121888
23	56	0.974137
23	57	0.086238
23	58	0.740247
23	59	0.063914
23	61	0.601166
23	62	0.226028
23	64	0.103675
23	65	0.742513
23	66	0.025611
23	68	0.575250
23	69	0.093382
23	70	0.438352
23	71	0.119915
23	72	0.015072
23	75	0.020948
23	78	0.015576
23	80	0.050884
23	178	0.016003
23	179	0.024799
23	183	0.026346
23	189	0.016073
23	199	0.015563
23	228	0.019380
23	234	0.050239
23	235	0.018160
23	239	0.016244
23	287	0.034447
23	289	0.038615
23	290	0.015089
23	294	0.023981
23	298	0.019768
23	303	0.016280
23	311	0.017719
23	314	0.016521
23	316	0.017124
23	317	0.027050
23	324	0.044270
23	326	0.020515
23	334	0.020875
23	339	0.016592
23	340	0.015231
23	345	0.038896
23	346	0.043373
23	348	0.048071
23	349	0.086072
23	352	0.015265
23	353	0.018147
23	354	0.018374
23	357	0.026081
23	358	0.054316
23	361	0.030813
23	363	0.033918
23	364	0.032527
23	365	0.065788
23	366	0.028511
23	367	0.091386
23	368	0.027458
23	370	0.020958
23	371	0.041759
23	372	0.042747
23	374	0.016945
23	375	0.035140
23	386	0.034666
23	387	0.020939
23	391	0.019747
23	395	0.019461
23	400	0.080024
23	407	0.078238
23	410	0.043176
23	412	0.065354
23	413	0.047309
23	415	0.026813
23	442	0.019098
23	452	0.017447
23	453	0.020130
23	469	0.032796
23	470	0.015401
23	471	0.015190
23	487	0.017027
23	495	0.018492
23	508	0.021832
23	527	0.028672
23	534	0.053054
23	569	0.017768
23	570	0.016711
23	571	0.017075
23	579	0.016870
23	591	0.039897
23	592	0.016289
23	596	0.026672
23	597	0.021733
23	599	0.033771
23	600	0.024451
23	601	0.029973
23	608	0.020873
23	611	0.043740
23	617	0.016174
23	627	0.023503
23	638	0.077018
23	652	0.018808
23	653	0.024269
23	666	0.028254
23	670	0.024577
23	671	0.021533
23	677	0.020325
23	685	0.018815
23	686	0.016314
23	688	0.019985
23	693	0.019111
23	705	0.037343
23	716	0.034477
23	721	0.039906
23	722	0.017813
23	731	0.016748
23	742	0.032995
23	751	0.028452
23	760	0.017594
23	767	0.025130
23	779	0.018290
23	781	0.041609
23	784	0.027157
23	788	0.028150
23	797	0.025075
23	803	0.024292
23	804	0.023343
23	805	0.043305
23	806	0.040844
23	811	0.036296
23	814	0.016217
23	818	0.029121
23	819	0.015895
23	820	0.021618
23	821	0.024430
23	822	0.075998
23	823	0.075690
23	824	0.039050
23	825	0.029685
23	827	0.064654
23	828	0.038765
23	829	0.032763
24	25	0.078308
24	27	0.100614
24	28	0.030850
24	29	0.041411
24	30	0.188909
24	31	0.056099
24	33	0.138214
24	35	0.048384
24	36	0.041305
24	37	0.141383
24	39	0.021611
24	42	0.192219
24	43	0.114443
24	44	0.046375
24	45	0.016848
24	46	0.034085
24	50	0.038008
24	59	0.226414
24	60	0.060429
24	67	0.308864
24	71	0.015130
24	72	0.155121
24	73	0.031718
24	74	0.060592
24	76	0.033205
24	77	0.102813
24	78	0.053428
24	79	0.034813
24	81	0.184802
24	140	0.028269
24	155	0.034612
24	184	0.016907
24	200	0.020225
24	202	0.017602
24	203	0.016792
24	205	0.028399
24	211	0.016338
24	250	0.016729
24	340	0.023022
24	361	0.034898
24	405	0.021121
24	514	0.022798
24	515	0.015069
24	517	0.059716
24	519	0.044990
24	526	0.035519
24	542	0.018652
24	546	0.023956
24	547	0.047415
24	557	0.015250
24	564	0.053666
24	571	0.035211
24	582	0.020650
24	584	0.024525
24	585	0.024953
24	587	0.015651
24	588	0.019134
24	589	0.021267
24	593	0.023786
24	610	0.034177
24	611	0.017176
24	616	0.016327
24	624	0.016705
24	629	0.017571
24	630	0.033547
24	631	0.016741
24	637	0.040497
24	638	0.029203
24	639	0.024400
24	646	0.052668
24	650	0.027782
24	657	0.030878
24	663	0.015877
24	674	0.025396
24	794	0.017512
24	812	0.025235
25	26	0.255637
25	27	0.050922
25	28	0.105423
25	29	0.170357
25	30	0.049411
25	31	0.170987
25	32	0.153193
25	33	0.240866
25	35	0.016228
25	36	0.157220
25	37	0.040053
25	38	0.215025
25	39	0.305855
25	40	0.151181
25	42	0.217640
25	43	0.312371
25	44	0.165390
25	45	0.046690
25	46	0.034612
25	47	0.251568
25	48	0.031420
25	50	0.048051
25	52	0.041640
25	55	0.017497
25	57	0.020901
25	58	0.023691
25	59	0.105533
25	60	0.198650
25	66	0.027291
25	67	0.067810
25	70	0.032332
25	71	0.045126
25	72	0.220912
25	73	0.150444
25	74	0.594339
25	76	0.267129
25	77	0.032040
25	78	0.058197
25	80	0.356489
25	81	0.044840
25	155	0.015169
25	234	0.024152
25	571	0.030498
25	638	0.019614
26	28	0.017871
26	29	0.029927
26	31	0.019415
26	32	0.060280
26	33	0.351715
26	35	0.036151
26	36	0.104583
26	38	0.052322
26	39	0.529642
26	40	0.058698
26	41	0.018888
26	42	0.042068
26	43	0.280922
26	44	0.268486
26	45	0.077543
26	46	0.022712
26	47	0.132697
26	48	0.035549
26	49	0.035633
26	50	0.021398
26	51	0.020965
26	52	0.254669
26	54	0.018903
26	55	0.212112
26	56	0.025489
26	58	0.030463
26	60	0.101463
26	61	0.032123
26	62	0.101049
26	63	0.019658
26	64	0.065574
26	65	0.030778
26	66	0.016667
26	68	0.029399
26	70	0.126278
26	71	0.088070
26	72	0.026187
26	73	0.021393
26	74	0.118215
26	75	0.044815
26	76	0.064801
26	78	0.031617
26	80	0.137654
26	81	0.029322
26	90	0.021201
26	106	0.036372
26	113	0.024974
26	136	0.021563
26	138	0.023281
26	155	0.023929
26	161	0.045841
26	172	0.021641
26	174	0.015088
26	194	0.021665
26	227	0.016299
26	230	0.016826
26	234	0.044010
26	235	0.046476
26	340	0.019758
26	400	0.017330
26	407	0.017260
26	519	0.020326
26	547	0.015735
26	564	0.023897
26	571	0.041023
26	578	0.024177
26	591	0.029837
26	626	0.018197
26	627	0.016388
26	633	0.024766
26	638	0.033895
26	647	0.017741
26	714	0.016160
26	781	0.019417
26	794	0.029783
26	818	0.024591
26	819	0.041243
26	821	0.016105
26	826	0.015858
26	829	0.020739
27	28	0.481643
27	29	0.026779
27	30	0.024674
27	31	0.053904
27	32	0.060387
27	33	0.038465
27	35	0.048403
27	37	0.494866
27	41	0.018484
27	42	0.222768
27	43	0.048719
27	44	0.071252
27	46	0.446639
27	48	0.063815
27	50	0.033165
27	52	0.016848
27	53	0.024121
27	57	0.049842
27	59	0.034267
27	60	0.089255
27	64	0.017521
27	66	0.099017
27	67	0.065573
27	69	0.040330
27	71	0.089340
27	72	0.092363
27	73	0.085010
27	74	0.066780
27	76	0.022958
27	77	0.035763
27	78	0.151356
27	79	0.047435
27	80	0.021958
27	138	0.015933
27	157	0.015556
27	174	0.028309
27	178	0.016563
27	180	0.021943
27	190	0.017014
27	196	0.022601
27	197	0.023902
27	211	0.023052
27	221	0.015066
27	233	0.015142
27	242	0.017716
27	249	0.031123
27	265	0.015739
27	290	0.018190
27	294	0.016665
27	334	0.039621
27	340	0.015556
27	374	0.024271
27	393	0.016215
27	411	0.026292
27	519	0.042482
27	535	0.024798
27	542	0.016041
27	547	0.016605
27	557	0.022998
27	559	0.016325
27	560	0.019231
27	564	0.019899
27	571	0.044718
27	578	0.028238
27	585	0.032421
27	591	0.022181
27	601	0.025388
27	605	0.019513
27	609	0.020337
27	611	0.027360
27	621	0.034209
27	627	0.047937
27	629	0.017298
27	638	0.049386
27	639	0.020483
27	641	0.015175
27	652	0.018874
27	655	0.016076
27	658	0.017189
27	662	0.018701
27	671	0.020253
27	705	0.021524
27	720	0.031965
27	725	0.039809
27	733	0.019154
27	744	0.015381
27	751	0.015910
27	754	0.042166
27	770	0.022451
27	772	0.015457
27	781	0.017958
27	785	0.018035
27	794	0.016842
27	801	0.021686
27	806	0.017038
27	810	0.017721
27	828	0.016787
27	831	0.017235
28	29	0.018719
28	30	0.033237
28	31	0.216855
28	32	0.049898
28	33	0.020359
28	35	0.025788
28	37	0.228668
28	39	0.017158
28	42	0.156814
28	43	0.044448
28	44	0.045848
28	45	0.031124
28	46	0.392866
28	48	0.066488
28	50	0.022835
28	52	0.019150
28	57	0.067133
28	60	0.068738
28	66	0.109278
28	67	0.133011
28	69	0.023684
28	71	0.136660
28	72	0.242170
28	73	0.347122
28	74	0.215852
28	76	0.026519
28	77	0.099482
28	78	0.089977
28	79	0.073651
28	80	0.062877
28	142	0.020606
28	230	0.015432
28	234	0.018921
28	242	0.026370
28	564	0.025907
28	571	0.063545
28	584	0.017403
28	649	0.018124
29	31	0.236209
29	32	0.164451
29	33	0.026601
29	35	0.049551
29	36	0.115142
29	37	0.038821
29	38	0.997962
29	39	0.079543
29	40	0.197265
29	42	0.446328
29	43	0.031516
29	44	0.086815
29	45	0.504810
29	46	0.081518
29	47	0.305802
29	48	0.215080
29	50	0.700389
29	52	0.020407
29	56	0.194358
29	58	0.245525
29	59	0.109913
29	61	0.066687
29	62	0.026288
29	66	0.022878
29	67	0.072816
29	68	0.037980
29	71	0.086661
29	72	0.464427
29	73	0.022094
29	74	0.243749
29	76	0.209190
29	77	0.016461
29	78	0.080632
29	79	0.021003
29	80	0.103132
29	571	0.042134
30	31	0.080434
30	33	0.029501
30	35	0.029028
30	42	0.120873
30	43	0.099807
30	45	0.016889
30	46	0.020724
30	59	0.039709
30	60	0.159158
30	67	0.307863
30	72	0.076746
30	73	0.048715
30	74	0.077615
30	77	0.455205
30	78	0.050578
30	81	0.189821
30	87	0.040721
30	105	0.062996
30	113	0.016539
30	134	0.048447
30	138	0.018842
30	142	0.113484
30	143	0.036717
30	144	0.035111
30	145	0.051788
30	149	0.029898
30	154	0.068900
30	155	0.069610
30	178	0.022747
30	180	0.030275
30	181	0.047560
30	184	0.048013
30	197	0.017239
30	200	0.029130
30	205	0.028647
30	210	0.017551
30	211	0.024942
30	221	0.018209
30	226	0.046757
30	227	0.023805
30	230	0.025394
30	242	0.018889
30	250	0.036471
30	261	0.016784
30	330	0.035367
30	361	0.019603
30	402	0.015863
30	405	0.057195
30	437	0.043348
30	514	0.022212
30	517	0.086624
30	522	0.043046
30	526	0.060015
30	529	0.015515
30	531	0.016415
30	536	0.026917
30	538	0.020498
30	542	0.057082
30	543	0.024395
30	549	0.032226
30	551	0.021360
30	552	0.075547
30	554	0.106528
30	557	0.132727
30	558	0.017613
30	559	0.017314
30	560	0.019841
30	561	0.050315
30	564	0.044655
30	571	0.071859
30	575	0.037437
30	578	0.023231
30	581	0.053306
30	582	0.101624
30	583	0.109496
30	584	0.058687
30	585	0.027786
30	586	0.031944
30	587	0.045354
30	588	0.035938
30	593	0.101713
30	598	0.016031
30	640	0.028091
30	658	0.037575
30	660	0.053057
30	664	0.015938
30	669	0.040344
30	678	0.023497
30	683	0.019956
30	725	0.046825
30	727	0.039300
30	728	0.021600
30	730	0.015974
30	749	0.022568
30	755	0.035462
30	757	0.021363
30	759	0.036938
30	762	0.016217
30	770	0.021207
30	789	0.032705
30	794	0.025034
30	798	0.029478
30	801	0.037039
30	812	0.059483
31	32	0.081549
31	33	0.028915
31	35	0.042593
31	36	0.091458
31	37	0.087838
31	38	0.063745
31	39	0.034815
31	42	0.191223
31	43	0.080287
31	44	0.056551
31	45	0.295387
31	46	0.148736
31	47	0.030653
31	48	0.312796
31	50	0.196806
31	57	0.070948
31	58	0.029123
31	59	0.065740
31	60	0.040932
31	66	0.067872
31	67	0.337710
31	68	0.024042
31	71	0.061174
31	72	0.751813
31	73	0.548626
31	74	0.505960
31	76	0.035332
31	77	0.278678
31	78	0.095434
31	79	0.176252
31	80	0.114051
31	547	0.017714
31	571	0.045461
32	33	0.063995
32	35	0.131680
32	36	0.098871
32	37	0.071897
32	38	0.195889
32	39	0.144449
32	40	0.054411
32	42	0.208479
32	43	0.040733
32	44	0.050856
32	45	0.073850
32	46	0.059897
32	47	0.077684
32	48	0.326883
32	50	0.178903
32	52	0.030942
32	53	0.029262
32	55	0.022104
32	56	0.063406
32	57	0.029097
32	58	0.069518
32	59	0.052112
32	61	0.208870
32	62	0.029628
32	64	0.034775
32	65	0.024444
32	66	0.049239
32	69	0.055308
32	70	0.054853
32	71	0.289858
32	72	0.022556
32	73	0.130778
32	74	0.189770
32	76	0.038983
32	78	0.047622
32	79	0.032346
32	80	0.081417
32	139	0.015124
32	169	0.018441
32	172	0.019431
32	178	0.049925
32	179	0.015651
32	185	0.017609
32	189	0.015450
32	199	0.030771
32	214	0.025863
32	228	0.024725
32	234	0.085145
32	235	0.090937
32	236	0.015866
32	239	0.029900
32	251	0.050796
32	253	0.017986
32	255	0.015841
32	258	0.019782
32	259	0.022130
32	260	0.027908
32	262	0.043641
32	263	0.026743
32	265	0.017321
32	268	0.029469
32	270	0.033013
32	271	0.025855
32	274	0.018755
32	275	0.019024
32	276	0.015725
32	278	0.070388
32	279	0.030192
32	283	0.022466
32	284	0.026704
32	287	0.032086
32	288	0.045826
32	289	0.036636
32	290	0.022190
32	291	0.016746
32	294	0.059643
32	296	0.038232
32	298	0.034500
32	303	0.021224
32	304	0.022583
32	305	0.032620
32	306	0.030499
32	308	0.028311
32	310	0.047793
32	311	0.042369
32	313	0.034121
32	314	0.036481
32	316	0.076997
32	317	0.021884
32	323	0.024240
32	324	0.084857
32	326	0.034245
32	334	0.034299
32	337	0.022352
32	339	0.034975
32	343	0.057967
32	344	0.036440
32	345	0.039729
32	346	0.069225
32	347	0.016922
32	348	0.027645
32	349	0.038787
32	350	0.017784
32	354	0.021347
32	357	0.044050
32	358	0.027710
32	361	0.019133
32	364	0.062653
32	365	0.052024
32	366	0.022163
32	367	0.032012
32	368	0.041792
32	370	0.025374
32	371	0.024866
32	372	0.028191
32	374	0.058820
32	375	0.016426
32	378	0.029789
32	384	0.020240
32	386	0.029192
32	387	0.029142
32	390	0.048944
32	391	0.059606
32	395	0.047054
32	397	0.023742
32	400	0.022131
32	407	0.033940
32	410	0.023517
32	411	0.018367
32	412	0.050965
32	413	0.023629
32	419	0.018499
32	422	0.019626
32	424	0.017257
32	432	0.015096
32	442	0.056874
32	443	0.015871
32	444	0.040434
32	450	0.054507
32	452	0.018425
32	464	0.016430
32	470	0.018097
32	472	0.026619
32	497	0.023268
32	508	0.018854
32	512	0.043327
32	519	0.016481
32	520	0.028216
32	521	0.017865
32	533	0.019724
32	534	0.067285
32	535	0.112151
32	545	0.015956
32	547	0.062307
32	553	0.022830
32	555	0.015125
32	565	0.026928
32	566	0.047668
32	570	0.039604
32	571	0.049911
32	576	0.017218
32	577	0.038181
32	578	0.020901
32	579	0.017894
32	585	0.025865
32	591	0.022119
32	592	0.068005
32	596	0.047713
32	597	0.018462
32	599	0.024297
32	600	0.029639
32	601	0.016022
32	611	0.092415
32	622	0.020422
32	626	0.022044
32	627	0.041741
32	633	0.021903
32	636	0.019624
32	638	0.028385
32	650	0.021149
32	654	0.018830
32	655	0.017745
32	666	0.034902
32	667	0.020146
32	671	0.018010
32	679	0.018069
32	682	0.020988
32	685	0.025170
32	686	0.025449
32	688	0.022054
32	696	0.015286
32	700	0.015093
32	705	0.039688
32	709	0.038926
32	712	0.036000
32	715	0.040663
32	716	0.030851
32	718	0.024163
32	720	0.051723
32	721	0.027253
32	729	0.018066
32	736	0.016773
32	742	0.033585
32	746	0.027086
32	750	0.016962
32	751	0.036144
32	752	0.042455
32	753	0.024434
32	754	0.021720
32	756	0.017313
32	758	0.037725
32	759	0.020200
32	763	0.026202
32	766	0.047842
32	767	0.034267
32	768	0.034979
32	769	0.024821
32	772	0.027045
32	773	0.036473
32	776	0.016325
32	777	0.024517
32	778	0.018684
32	779	0.037751
32	781	0.024351
32	782	0.023411
32	784	0.049166
32	785	0.027394
32	786	0.016174
32	787	0.020485
32	788	0.024898
32	790	0.023480
32	791	0.016060
32	792	0.061430
32	793	0.017498
32	797	0.038267
32	800	0.026410
32	802	0.037588
32	803	0.028093
32	804	0.028070
32	805	0.055840
32	806	0.058590
32	809	0.025993
32	811	0.037929
32	813	0.025871
32	814	0.044370
32	818	0.030972
32	819	0.031841
32	820	0.067875
32	821	0.025080
32	822	0.025196
32	823	0.057122
32	824	0.054419
32	825	0.051765
32	827	0.031396
32	828	0.049867
32	829	0.064763
33	34	0.029622
33	35	0.059598
33	36	0.082154
33	37	0.029803
33	38	0.024830
33	39	0.345415
33	40	0.039287
33	41	0.028884
33	42	0.066703
33	43	0.510028
33	44	0.115417
33	46	0.024721
33	47	0.019429
33	48	0.020440
33	49	0.015953
33	52	0.057817
33	55	0.069492
33	59	0.024075
33	60	0.164380
33	62	0.025654
33	64	0.026210
33	67	0.088825
33	71	0.048779
33	72	0.037941
33	73	0.023718
33	74	0.111266
33	76	0.074276
33	77	0.020622
33	78	0.032735
33	79	0.029059
33	81	0.073907
33	90	0.015186
33	113	0.033893
33	114	0.016352
33	155	0.040521
33	200	0.029699
33	230	0.016035
33	235	0.030656
33	333	0.021772
33	361	0.019760
33	368	0.018661
33	517	0.016137
33	519	0.016629
33	547	0.028043
33	562	0.018469
33	564	0.015967
33	571	0.024136
33	585	0.025909
33	591	0.026686
33	611	0.023823
33	638	0.031989
33	650	0.018065
33	669	0.015712
33	705	0.016617
33	760	0.021833
33	781	0.017710
33	785	0.040138
33	790	0.018520
33	794	0.029295
33	818	0.017650
33	819	0.032481
33	828	0.017209
33	829	0.032965
34	41	0.498290
34	43	0.033279
34	44	0.029659
34	49	0.153814
34	51	0.198354
34	52	0.075820
34	54	0.653212
34	55	0.018562
34	60	0.067619
34	63	0.090644
34	75	0.114132
34	79	0.158288
34	168	0.128300
34	175	0.022533
34	233	0.015810
34	244	0.026078
34	245	0.028130
34	272	0.046001
34	325	0.020305
34	382	0.029426
34	433	0.027531
34	516	0.019330
34	530	0.253484
34	532	0.111802
34	537	0.084992
34	544	0.152779
34	641	0.085694
34	642	0.142774
34	675	0.030536
34	719	0.043980
34	826	0.017964
35	36	0.016245
35	37	0.059993
35	38	0.040706
35	39	0.017400
35	40	0.020137
35	41	0.015133
35	42	0.141134
35	43	0.039047
35	44	0.016862
35	45	0.179848
35	46	0.031054
35	48	0.328611
35	50	0.083282
35	53	0.019579
35	55	0.068112
35	59	0.029409
35	60	0.022511
35	61	0.018484
35	62	0.077197
35	64	0.048831
35	66	0.040760
35	67	0.078704
35	71	0.029034
35	72	0.018962
35	73	0.028173
35	76	0.029362
35	77	0.068350
35	78	0.017339
35	79	0.089817
35	81	0.021259
35	161	0.021131
35	174	0.018078
35	178	0.022146
35	183	0.018031
35	185	0.015707
35	191	0.025056
35	193	0.016506
35	196	0.018870
35	197	0.036488
35	198	0.019348
35	209	0.015069
35	213	0.016934
35	224	0.015878
35	227	0.028115
35	229	0.018894
35	230	0.017357
35	231	0.023247
35	249	0.016173
35	264	0.036083
35	322	0.016143
35	333	0.015383
35	334	0.034895
35	346	0.016538
35	348	0.020121
35	361	0.042905
35	365	0.017074
35	366	0.019139
35	374	0.030782
35	375	0.017822
35	387	0.019139
35	389	0.016415
35	391	0.023211
35	397	0.016423
35	398	0.022484
35	409	0.019780
35	412	0.025202
35	425	0.015667
35	439	0.034267
35	444	0.021204
35	470	0.041385
35	479	0.021998
35	497	0.018714
35	519	0.056149
35	522	0.015832
35	543	0.015285
35	547	0.047033
35	555	0.019987
35	564	0.016014
35	571	0.020604
35	576	0.015802
35	585	0.016875
35	605	0.036543
35	610	0.020164
35	611	0.029536
35	616	0.023381
35	617	0.023142
35	620	0.015575
35	621	0.024499
35	623	0.019711
35	626	0.015297
35	627	0.030425
35	629	0.026830
35	631	0.022646
35	638	0.048153
35	641	0.030010
35	650	0.018110
35	652	0.022561
35	654	0.015131
35	655	0.034348
35	663	0.026017
35	665	0.042320
35	671	0.027444
35	674	0.027409
35	699	0.022257
35	704	0.025683
35	706	0.016971
35	708	0.019286
35	711	0.021209
35	720	0.021702
35	725	0.027405
35	727	0.034959
35	741	0.042382
35	759	0.028185
35	767	0.019188
35	770	0.015993
35	785	0.039409
35	791	0.017370
35	794	0.017013
35	803	0.015942
35	819	0.035518
35	828	0.029111
35	829	0.059707
36	37	0.023733
36	38	0.026030
36	39	0.193689
36	42	0.048439
36	43	0.099174
36	44	0.117381
36	45	0.022903
36	46	0.046536
36	47	0.081954
36	48	0.061093
36	50	0.193377
36	52	0.057425
36	55	0.026522
36	57	0.054351
36	58	0.301875
36	59	0.128605
36	60	0.023076
36	64	0.019173
36	65	0.207734
36	66	0.039277
36	67	0.022033
36	68	0.031116
36	69	0.032491
36	70	0.028622
36	71	0.096617
36	72	0.090812
36	73	0.049163
36	74	0.144650
36	78	0.068519
36	80	0.036207
36	81	0.043547
36	107	0.025305
36	113	0.016397
36	138	0.024998
36	150	0.019505
36	155	0.023523
36	157	0.034732
36	169	0.017841
36	177	0.032236
36	178	0.026477
36	179	0.021077
36	189	0.028449
36	194	0.017202
36	199	0.016831
36	200	0.017986
36	204	0.016885
36	205	0.022179
36	207	0.019038
36	227	0.016255
36	234	0.048940
36	235	0.024367
36	252	0.018528
36	260	0.028486
36	262	0.019007
36	264	0.015676
36	268	0.033400
36	274	0.025054
36	276	0.017675
36	284	0.020275
